,movieId,title,genres,year,ratingMean
6999,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,1987,3.5974025974025974
7000,7119,Crazy People (1990),Comedy,1990,3.1315789473684212
7001,7120,DarkWolf (2003),Horror,2003,1.4722222222222223
7002,7121,Adam's Rib (1949),Comedy|Romance,1949,3.851328903654485
7003,7122,King of Hearts (1966),Comedy|Drama|War,1966,3.850253807106599
7004,7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,1991,3.6394628099173554
7005,7124,Grass (1999),Documentary,1999,3.6188811188811187
7006,7125,Spring Forward (1999),Drama,1999,3.393617021276596
7007,7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,1976,3.7557251908396947
7008,7127,Run (1991),Action|Drama|Thriller,1991,2.558139534883721
7009,7128,Things to Come (1936),Sci-Fi,1936,3.483050847457627
7010,7129,Queen of Hearts (1989),Comedy|Drama|Romance,1989,3.607142857142857
7011,7130,Darling (1965),Drama,1965,3.35
7012,7131,"Summer Place, A (1959)",Drama,1959,3.1724137931034484
7013,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935,3.9899497487437188
7014,7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi,1983,1.8529411764705883
7015,7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,1984,3.3418367346938775
7016,7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,1960,3.9435975609756095
7017,7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,1968,3.811320754716981
7018,7137,"Cooler, The (2003)",Comedy|Drama|Romance,2003,3.4335410176531673
7019,7138,"Bonaerense, El (2002)",Action|Drama,2002,3.2
7020,7139,In America (2002),Drama|Romance,2002,3.8644793152639085
7021,7140,"Legend of Leigh Bowery, The (2002)",Documentary,2002,4.0
7022,7141,My Flesh and Blood (2003),Documentary,2003,3.780701754385965
7023,7142,Honey (2003),Drama|Romance,2003,2.6175496688741724
7024,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,2003,3.6710350211911664
7025,7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),Documentary,2002,2.5833333333333335
7026,7145,Prisoner of Paradise (2002),Documentary,2002,3.0
7027,7146,What Alice Found (2003),Crime|Drama,2003,3.4166666666666665
7028,7147,Big Fish (2003),Drama|Fantasy|Romance,2003,3.8035463834902825
7029,7148,Love Don't Cost a Thing (2003),Drama|Romance,2003,2.590909090909091
7030,7149,Something's Gotta Give (2003),Comedy|Drama|Romance,2003,3.4747781410555816
7031,7150,Stuck on You (2003),Comedy,2003,2.686248331108144
7032,7151,Girl with a Pearl Earring (2003),Drama|Romance,2003,3.5140364188163886
7033,7152,"Statement, The (2003)",Drama|Thriller,2003,3.009433962264151
7034,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2003,4.1038058377681015
7035,7154,Mona Lisa Smile (2003),Drama|Romance,2003,3.2175324675324677
7036,7155,Calendar Girls (2003),Comedy,2003,3.4957055214723924
7037,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,2003,4.075370919881306
7038,7157,"Hebrew Hammer, The (2003)",Comedy,2003,2.692622950819672
7039,7158,House of Sand and Fog (2003),Drama,2003,3.678522099447514
7040,7159,Two Men Went to War (2003),Comedy|War,2003,2.875
7041,7160,Monster (2003),Crime|Drama,2003,3.6213178294573645
7042,7161,Cheaper by the Dozen (2003),Children|Comedy,2003,2.8276283618581908
7043,7162,Cold Mountain (2003),Drama|Romance|War,2003,3.5347523892267594
7044,7163,Paycheck (2003),Action|Sci-Fi|Thriller,2003,3.2464
7045,7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,2003,3.3845720720720722
7046,7165,"Company, The (2003)",Drama|Musical,2003,3.217241379310345
7047,7166,"Young Black Stallion, The (2003)",Adventure|Children|Drama,2003,2.3636363636363638
7048,7167,Japanese Story (2003),Drama,2003,3.160377358490566
7049,7168,Secret Things (Choses secrètes) (2002),Drama,2002,3.210526315789474
7050,7169,Chasing Liberty (2004),Comedy|Romance,2004,3.176470588235294
7051,7170,My Baby's Daddy (2004),Comedy,2004,2.2
7052,7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,2003,3.5083333333333333
7053,7172,Distant (Uzak) (2002),Drama,2002,3.4836065573770494
7054,7173,Along Came Polly (2004),Comedy|Romance,2004,2.960749330954505
7055,7174,Teacher's Pet (2004),Animation|Children,2004,2.4047619047619047
7056,7175,Torque (2004),Action|Crime,2004,2.084577114427861
7057,7176,Crimson Gold (Talaye sorgh) (2003),Drama,2003,3.6
7058,7177,Osama (2003),Drama,2003,3.5714285714285716
7059,7178,"Great Gatsby, The (1974)",Drama,1974,3.185185185185185
7060,7179,Wuthering Heights (1992),Drama|Romance,1992,3.3262711864406778
7061,7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller,1959,3.272727272727273
7062,7181,Ship of Fools (1965),Drama,1965,3.6048387096774195
7063,7182,Lord Love a Duck (1966),Comedy,1966,2.9375
7064,7183,There's a Girl in My Soup (1970),Comedy,1970,2.8625
7065,7184,This Property is Condemned (1966),Drama|Romance,1966,3.310344827586207
7066,7185,Real Men (1987),Comedy|Sci-Fi,1987,2.911764705882353
7067,7186,Once Upon a Crime... (1992),Comedy|Mystery,1992,2.858974358974359
7068,7187,Beyond Therapy (1987),Comedy,1987,1.9736842105263157
7069,7188,Buster (1988),Comedy|Crime,1988,2.7857142857142856
7070,7189,"Car 54, Where Are You? (1994)",Comedy,1994,1.5294117647058822
7071,7190,Jane Eyre (1970),Drama,1970,3.462686567164179
7072,7191,Blame It on the Bellboy (1992),Comedy,1992,2.2604166666666665
7073,7192,Only the Strong (1993),Action,1993,2.875
7074,7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,1990,2.646900269541779
7075,7194,Bonjour tristesse (1958),Drama,1958,3.5875
7076,7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir,1951,3.525
7077,7196,"Men, The (1950)",Drama,1950,3.2291666666666665
7078,7197,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller,1975,2.933333333333333
7079,7198,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance,1987,2.521551724137931
7080,7199,Melvin Goes to Dinner (2003),Comedy|Drama,2003,3.4606299212598426
7081,7200,"Court-Martial of Billy Mitchell, The (1955)",Drama|War,1955,3.4318181818181817
7082,7201,Crime Spree (2003),Comedy|Crime,2003,3.3205128205128207
7083,7202,Beyond Re-Animator (2003),Horror,2003,2.8882978723404253
7084,7203,Final Cut (1998),Drama,1998,2.9375
7085,7204,Hells Angels on Wheels (1967),Drama,1967,2.16
7086,7205,"Wind and the Lion, The (1975)",Adventure,1975,3.610169491525424
7087,7206,Mon Oncle (My Uncle) (1958),Comedy,1958,3.8904109589041096
7088,7207,Where the Boys Are (1960),Comedy,1960,2.810344827586207
7089,7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,1941,3.4119718309859155
7090,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,1953,3.7910863509749304
7091,7210,My Darling Clementine (1946),Western,1946,3.8496376811594204
7092,7211,People Will Talk (1951),Comedy|Romance,1951,3.7134146341463414
7093,7212,I Was a Male War Bride (1949),Comedy|Romance,1949,3.5701754385964914
7094,7213,Divorce American Style (1967),Comedy,1967,2.732142857142857
7095,7214,Kiss Them for Me (1957),Comedy|Romance|War,1957,3.0454545454545454
7096,7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,1944,4.013651877133106
7097,7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,1941,3.7339622641509433
7098,7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,1947,3.7276785714285716
7099,7218,"Ox-Bow Incident, The (1943)",Drama|Western,1943,3.9055944055944054
7100,7219,They Drive by Night (1940),Drama,1940,3.5294117647058822
7101,7220,Micki + Maude (1984),Comedy,1984,2.7181818181818183
7102,7221,Platinum Blonde (1931),Comedy|Romance,1931,3.522727272727273
7103,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,1938,2.695530726256983
7104,7223,D.O.A. (1950),Drama|Film-Noir|Mystery,1950,3.6911111111111112
7105,7224,"Boy with Green Hair, The (1948)",Children|Drama,1948,2.9305555555555554
7106,7225,Pumping Iron (1977),Documentary,1977,3.5064655172413794
7107,7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller,2002,2.9479166666666665
7108,7227,"Trouble with Angels, The (1966)",Comedy,1966,3.7142857142857144
7109,7228,Cool World (1992),Animation|Comedy|Fantasy,1992,2.3836206896551726
7110,7229,Money for Nothing (1993),Comedy|Crime,1993,2.849056603773585
7111,7230,"Silencers, The (1966)",Action|Comedy,1966,2.6666666666666665
7112,7231,"Where Angels Go, Trouble Follows (1968)",Comedy,1968,3.0652173913043477
7113,7232,Heat and Dust (1983),Drama,1983,3.25
7114,7233,My Letter to George (Mesmerized) (1986),Drama,1986,2.4
7115,7234,"Strada, La (1954)",Drama,1954,4.049242424242424
7116,7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,2001,3.4804913294797686
7117,7236,"Boy and His Dog, A (1975)",Sci-Fi,1975,3.3738170347003154
7118,7237,"Last Tycoon, The (1976)",Drama|Romance,1976,3.0625
7119,7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,1958,3.8915343915343916
7120,7239,Marooned (1969),Drama|Sci-Fi,1969,3.0283018867924527
7121,7240,King David (1985),Action|Drama|War,1985,2.8703703703703702
7122,7241,Kanal (1957),Drama|War,1957,3.893162393162393
7123,7242,Cat Chaser (1989),Action|Thriller,1989,2.2142857142857144
7124,7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,1916,3.735074626865672
7125,7244,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,1961,1.6125
7126,7245,Tormented (1960),Horror|Thriller,1960,2.65
7127,7246,"Violent Years, The (1956)",Drama,1956,2.2142857142857144
7128,7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,1968,3.2990867579908674
7129,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,2001,2.738095238095238
7130,7249,Plaza Suite (1971),Comedy,1971,3.0849056603773586
7131,7250,"Out of Towners, The (1970)",Comedy,1970,3.384892086330935
7132,7251,Where the Day Takes You (1992),Drama,1992,3.161290322580645
7133,7252,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi,1962,2.3333333333333335
7134,7253,It (1927),Comedy|Romance,1927,3.25
7135,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,2004,3.709308933848602
7136,7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,2004,2.8401960784313727
7137,7256,Touching the Void (2003),Adventure|Documentary,2003,4.003105590062112
7138,7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,2004,2.5258620689655173
7139,7258,"Perfect Score, The (2004)",Comedy|Crime,2004,2.82183908045977
7140,7259,You Got Served (2004),Drama|Musical,2004,2.1542857142857144
7141,7260,Latter Days (2003),Comedy|Drama|Romance,2003,3.4880239520958085
7142,7261,Barbershop 2: Back in Business (2004),Comedy,2004,2.630630630630631
7143,7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,2004,2.72
7144,7263,Miracle (2004),Drama,2004,3.7567666422823702
7145,7264,An Amazing Couple (2002),Comedy|Romance,2002,3.35
7146,7265,"Dreamers, The (2003)",Drama,2003,3.6566844919786097
7147,7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,2002,3.483695652173913
7148,7267,Who's the Man? (1993),Comedy,1993,2.392857142857143
7149,7268,Love at Large (1990),Romance|Thriller,1990,2.8461538461538463
7150,7269,Hangin' with the Homeboys (1991),Comedy|Drama,1991,2.6052631578947367
7151,7270,Sleep with Me (1994),Comedy|Drama|Romance,1994,2.75
7152,7271,Just Between Friends (1986),Drama,1986,2.7
7153,7272,Super Fly (Superfly) (1972),Action|Crime|Drama,1972,3.2325581395348837
7154,7273,"Piece of the Action, A (1977)",Crime|Drama,1977,3.090909090909091
7155,7274,Let's Do It Again (1975),Comedy,1975,3.0
7156,7275,Uptown Saturday Night (1974),Comedy,1974,3.013888888888889
7157,7276,Hell's Kitchen (1998),Drama,1998,2.761904761904762
7158,7277,"Innocent, The (1993)",Drama,1993,2.8333333333333335
7159,7278,Daddy and Them (2001),Comedy|Drama,2001,2.9130434782608696
7160,7279,"Wilby Conspiracy, The (1975)",Thriller,1975,2.9615384615384617
7161,7280,Blacula (1972),Horror,1972,2.492857142857143
7162,7281,"Scream, Blacula, Scream! (1973)",Horror,1973,2.215909090909091
7163,7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,2000,0.6153846153846154
7164,7283,Swing Shift (1984),Drama,1984,2.7777777777777777
7165,7284,Trespass (1992),Action|Crime|Thriller,1992,2.8823529411764706
7166,7285,Thirteen (2003),Drama,2003,3.4369963369963368
7167,7286,Simple Men (1992),Comedy|Drama,1992,3.656862745098039
7168,7287,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama,1976,3.1666666666666665
7169,7288,Foolish Wives (1922),Drama,1922,3.6153846153846154
7170,7289,"Silent Night, Bloody Night (1973)",Horror,1973,2.4318181818181817
7171,7290,"Sin of Harold Diddlebock, The (1947)",Comedy,1947,3.1904761904761907
7172,7291,Pontiac Moon (1994),Drama,1994,2.40625
7173,7292,Best Defense (1984),Comedy|War,1984,1.7285714285714286
7174,7293,50 First Dates (2004),Comedy|Romance,2004,3.3090924065228133
7175,7294,Welcome to Mooseport (2004),Comedy,2004,2.506734006734007
7176,7295,After the Life (2002),Crime|Drama,2002,3.275
7177,7296,Face (2002),Comedy,2002,2.375
7178,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,2003,3.6554878048780486
7179,7298,"Code, The (Mentale, La) (2002)",Action|Crime|Thriller,2002,2.65
7180,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,2003,3.674641148325359
7181,7300,Vanishing Point (1971),Action|Drama,1971,3.533464566929134
7182,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,1951,3.8969465648854964
7183,7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,1924,3.777173913043478
7184,7303,The Diary of Anne Frank (1959),Drama|War,1959,3.7139303482587063
7185,7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,1977,3.611111111111111
7186,7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,1987,3.25
7187,7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,2000,3.6186440677966103
7188,7307,Flesh & Blood (1985),Action|Adventure|Drama|War,1985,3.258169934640523
7189,7308,King Solomon's Mines (1985),Adventure|Comedy,1985,2.4923076923076923
7190,7309,"Black Pirate, The (1926)",Action|Adventure,1926,3.4
7191,7310,Raw Deal (1986),Action,1986,2.577294685990338
7192,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,1939,3.7646048109965635
7193,7312,"Follow Me, Boys! (1966)",Comedy|Drama,1966,3.0
7194,7313,Fire Birds (1990),Action|Adventure,1990,2.2658227848101267
7195,7314,Robot Stories (2003),Drama|Sci-Fi,2003,3.026315789473684
7196,7315,Against the Ropes (2004),Comedy|Drama,2004,2.4235294117647057
7197,7316,Confessions of a Teenage Drama Queen (2004),Comedy,2004,2.5432432432432432
7198,7317,EuroTrip (2004),Adventure|Comedy,2004,3.2956960680127523
7199,7318,"Passion of the Christ, The (2004)",Drama,2004,3.170008019246191
7200,7319,Club Dread (2004),Comedy|Horror,2004,2.58135593220339
7201,7320,Dirty Dancing: Havana Nights (2004),Romance,2004,2.9903846153846154
7202,7321,Twisted (2004),Thriller,2004,2.670157068062827
7203,7322,Alila (2003),Drama,2003,2.642857142857143
7204,7323,"Good bye, Lenin! (2003)",Comedy|Drama,2003,3.883035714285714
7205,7324,Hidalgo (2004),Adventure|Drama,2004,3.334735071488646
7206,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,2004,2.9440256313607236
7207,7326,"Reckoning, The (2004)",Crime|Drama,2004,3.066265060240964
7208,7327,Persona (1966),Drama,1966,4.14040404040404
7209,7328,"Passion of Anna, The (Passion, En) (1969)",Drama,1969,3.8118279569892475
7210,7329,Walk on the Wild Side (1962),Drama,1962,3.230769230769231
7211,7330,Tokyo Joe (1949),Drama|Thriller,1949,3.3181818181818183
7212,7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,1977,3.0875
7213,7332,Fire Down Below (1957),Adventure|Drama,1957,2.4523809523809526
7214,7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,1943,3.8516949152542375
7215,7334,"Front, The (1976)",Comedy|Drama,1976,3.728476821192053
7216,7335,Pickup on South Street (1953),Film-Noir,1953,3.812820512820513
7217,7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,1969,3.2195121951219514
7218,7337,American Gun (2002),Drama,2002,3.076923076923077
7219,7338,Richard III (1955),Drama|War,1955,3.757425742574257
7220,7339,Quartet (1981),Drama|Romance,1981,2.7857142857142856
7221,7340,Just One of the Guys (1985),Comedy,1985,2.9675925925925926
7222,7341,The Chase (1966),Crime|Drama|Thriller,1966,3.3375
7223,7342,"Kiss, The (1988)",Horror,1988,2.689655172413793
7224,7343,Wisconsin Death Trip (1999),Documentary,1999,2.9
7225,7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,1963,3.45
7226,7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,2004,2.19
7227,7346,"Girl Next Door, The (2004)",Comedy|Romance,2004,3.2939206594538897
7228,7347,Secret Window (2004),Mystery|Thriller,2004,3.2361740707162285
7229,7348,Spartan (2004),Thriller,2004,3.3992932862190814
7230,7349,Broken Wings (Knafayim Shvurot) (2002),Drama,2002,3.742424242424242
7231,7350,Games People Play: New York (2004),Comedy|Documentary|Drama,2004,1.5
7232,7351,How to Draw a Bunny (2002),Documentary,2002,3.519230769230769
7233,7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,2002,3.5678391959798996
7234,7353,Clifford (1994),Comedy,1994,2.142857142857143
7235,7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,1993,3.132936507936508
7236,7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,1996,3.3613861386138613
7237,7356,Night Crossing (1981),Drama,1981,3.1363636363636362
7238,7357,Peyton Place (1957),Drama|Romance,1957,3.1363636363636362
7239,7358,Searching for Debra Winger (2002),Documentary,2002,3.0714285714285716
7240,7359,Walk Like a Man (1987),Comedy,1987,2.372340425531915
7241,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,2004,3.586765168186105
7242,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,2004,4.072706639923995
7243,7362,Taking Lives (2004),Crime|Drama|Thriller,2004,3.0683823529411764
7244,7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",Crime|Drama,2002,4.0
7245,7364,Intermission (2003),Comedy|Crime|Drama,2003,3.4405737704918034
7246,7365,Noi the Albino (Nói albinói) (2003),Drama,2003,3.695945945945946
7247,7366,Jersey Girl (2004),Comedy|Drama|Romance,2004,3.0982954545454544
7248,7367,"Ladykillers, The (2004)",Comedy|Crime,2004,3.0401726427622844
7249,7368,Never Die Alone (2004),Crime|Drama|Thriller,2004,2.5
7250,7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2004,2.2284991568296797
7251,7370,A Foreign Affair (2003),Comedy|Drama|Romance,2003,3.2222222222222223
7252,7371,Dogville (2003),Drama|Mystery|Thriller,2003,3.8652747252747255
7253,7372,Ned Kelly (2003),Drama,2003,3.0695364238410594
7254,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,2004,3.2978194338179034
7255,7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,2004,2.558467741935484
7256,7375,"Prince & Me, The (2004)",Comedy|Romance,2004,3.218875502008032
7257,7376,Walking Tall (2004),Action,2004,3.0919452887537995
7258,7377,"United States of Leland, The (2003)",Crime|Drama,2003,3.5292887029288704
7259,7378,Johnson Family Vacation (2004),Comedy,2004,2.15625
7260,7379,The Alamo (2004),Drama|War|Western,2004,2.956439393939394
7261,7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,2004,3.2539432176656153
7262,7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2004,2.77526395173454
7263,7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,2003,3.7751004016064256
7264,7383,Shade (2003),Crime|Drama|Thriller,2003,3.0051546391752577
7265,7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama,2003,3.575
7266,7385,Twentynine Palms (2003),Drama|Horror,2003,2.3783783783783785
7267,7386,"Ten Commandments, The (1956)",Adventure|Drama,1956,3.593642611683849
7268,7387,Dawn of the Dead (1978),Action|Drama|Horror,1978,3.8026937618147447
7269,7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",Drama,1972,3.2564102564102564
7270,7389,One Million Years B.C. (1966),Adventure|Fantasy,1966,2.786290322580645
7271,7390,Prey for Rock & Roll (2003),Drama|Musical,2003,2.9423076923076925
7272,7391,"Mother, Jugs & Speed (1976)",Comedy,1976,2.6587301587301586
7273,7392,Bandolero! (1968),Western,1968,2.6
7274,7393,"Slugger's Wife, The (1985)",Comedy|Romance,1985,2.40625
7275,7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,1965,3.3819444444444446
7276,7395,Cheaper by the Dozen (1950),Comedy|Drama,1950,3.3247232472324724
7277,7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,1973,4.067723342939481
7278,7397,"Baby, the Rain Must Fall (1965)",Drama,1965,3.066666666666667
7279,7398,Belles on Their Toes (1952),Comedy,1952,3.3421052631578947
7280,7399,Ned Kelly (1970),Action|Crime|Western,1970,2.706896551724138
7281,7400,Beyond the Stars (1989),Drama|Sci-Fi,1989,3.3125
7282,7401,Mac (1992),Drama,1992,2.9166666666666665
7283,7402,"Food of the Gods, The (1976)",Horror|Sci-Fi,1976,2.5128205128205128
7284,7403,Food of the Gods II (1989),Horror|Sci-Fi,1989,2.0526315789473686
7285,7404,Anna (1987),Drama,1987,2.611111111111111
7286,7405,Road to Bali (1952),Comedy|Musical,1952,3.234042553191489
7287,7406,"Flying Deuces, The (1939)",Comedy,1939,3.284090909090909
7288,7407,Africa Screams (1949),Adventure|Comedy,1949,2.8
7289,7408,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,1952,3.09375
7290,7409,High Risk (1981),Action|Comedy|Crime,1981,2.5625
7291,7410,"Osterman Weekend, The (1983)",Action|Thriller,1983,3.0489130434782608
7292,7411,Munchies (1987),Comedy|Horror,1987,2.433333333333333
7293,7412,"Cat and the Canary, The (1978)",Comedy|Horror|Mystery,1978,2.5
7294,7413,Hangman's Curse (2003),Horror|Mystery|Thriller,2003,2.4285714285714284
7295,7414,Going in Style (1979),Comedy|Drama,1979,3.289473684210526
7296,7415,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,1977,3.4901960784313726
7297,7416,"Sunshine Boys, The (1975)",Comedy,1975,3.4549180327868854
7298,7417,Jersey Girl (1992),Comedy|Romance,1992,2.979591836734694
7299,7418,"American Nightmare, The (2000)",Documentary,2000,3.2777777777777777
7300,7419,After Hours (1985),Comedy|Thriller,1985,3.8452138492871692
7301,7420,Viva Las Vegas (1964),Comedy|Musical|Romance,1964,2.981132075471698
7302,7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",Comedy|Drama|Romance,1973,3.4
7303,7423,Hitman Hart: Wrestling with Shadows (1998),Documentary,1998,3.40625
7304,7437,Connie and Carla (2004),Comedy,2004,3.2338709677419355
7305,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,2004,3.8218809862201075
7306,7439,"Punisher, The (2004)",Action|Crime|Thriller,2004,3.080563583815029
7307,7440,Paper Clips (2004),Documentary,2004,3.7524271844660193
7308,7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance,2003,2.5
7309,7442,Young Adam (2003),Crime|Drama|Thriller,2003,3.078125
7310,7443,This So-Called Disaster (2003),Documentary,2003,2.7142857142857144
7311,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,2004,3.1025943396226414
7312,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,2004,3.8141883955837446
7313,7446,Clifford's Really Big Movie (2004),Animation|Children,2004,2.65625
7314,7447,MC5*: A True Testimonial (2002),Documentary,2002,3.3333333333333335
7315,7448,Envy (2004),Comedy,2004,2.3664688427299705
7316,7449,Godsend (2004),Drama|Horror|Thriller,2004,2.3992395437262357
7317,7450,Laws of Attraction (2004),Comedy|Romance,2004,3.030448717948718
7318,7451,Mean Girls (2004),Comedy,2004,3.567082997582595
7319,7452,Mickey (2003),Crime|Drama,2003,1.5
7320,7453,New York Minute (2004),Action|Adventure|Comedy,2004,2.4006410256410255
7321,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2004,2.8406610066707096
7322,7455,"Mudge Boy, The (2003)",Drama,2003,3.342857142857143
7323,7456,Valentin (Valentín) (2002),Drama,2002,3.630434782608696
7324,7457,Breakin' All the Rules (2004),Comedy|Romance,2004,2.6029411764705883
7325,7458,Troy (2004),Action|Adventure|Drama|War,2004,3.3486106404608607
7326,7459,Carandiru (2003),Crime|Drama,2003,3.6792452830188678
7327,7460,Coffee and Cigarettes (2003),Comedy|Drama,2003,3.5267942583732057
7328,7461,"Strayed (égarés, Les) (2003)",Drama|Romance,2003,3.175
7329,7471,Dance Me Outside (1994),Comedy|Drama,1994,2.5
7330,7474,"Boys in the Band, The (1970)",Drama,1970,3.4574468085106385
7331,7475,Raid (2003),Action|Crime|Drama|Thriller,2003,3.4125
7332,7477,Eye See You (D-Tox) (2002),Horror|Thriller,2002,2.475609756097561
7333,7478,Swimming to Cambodia (1987),Drama,1987,3.876681614349776
7334,7479,Watch on the Rhine (1943),Drama,1943,3.4714285714285715
7335,7480,Under Fire (1983),Drama|Thriller|War,1983,3.542372881355932
7336,7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,1985,3.5084388185654007
7337,7482,Enter the Dragon (1973),Action|Crime,1973,3.7558647026732133
7338,7483,Foreign Land (Terra Estrangeira) (1996),Action|Crime|Drama|Romance|Thriller,1996,4.083333333333333
7339,7484,Gimme Shelter (1970),Documentary,1970,3.8641975308641974
7340,7485,Good Morning (Ohayô) (1959),Comedy,1959,3.8181818181818183
7341,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,1997,3.8577235772357725
7342,7487,Henry & June (1990),Drama,1990,3.288235294117647
7343,7488,Berkeley in the '60s (1990),Documentary,1990,3.5
7344,7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,1990,3.8106060606060606
7345,7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,1983,3.621212121212121
7346,7491,"Naked Prey, The (1966)",Adventure,1966,3.1447368421052633
7347,7492,Martin (1977),Drama|Horror,1977,3.3349514563106797
